epoch,train_loss,train_alt_loss,train_time,val_loss,val_alt_loss,val_time,time
1,33235.25255330404,-3.1003153101385883,0.2868203860707581,8771.96884765625,-0.1129856213927269,0.011078733019530773,0.2978991190902889
2,3154.4788716634116,0.572066825038443,0.28684800304472446,1575.2788330078124,0.8081044316291809,0.0114295301027596,0.29827753314748406
3,1539.5819727579753,0.8039677664637566,0.2842640527524054,1515.812939453125,0.812844431400299,0.011317219119518995,0.2955812718719244
4,1535.6239649454753,0.80309247225523,0.310782999265939,1513.072802734375,0.8147321343421936,0.014094709884375334,0.32487770915031433
5,1544.064826965332,0.7900197803974152,0.3297854708507657,1511.6840087890625,0.8078704237937927,0.014161262195557356,0.34394673304632306
6,1537.2232844034831,0.8034052600463232,0.320053206756711,1505.0051025390626,0.8154345989227295,0.012427910696715117,0.3324811174534261
7,1516.7400639851887,0.7973784816761812,0.2851891526952386,1479.241650390625,0.8113452076911927,0.011088976170867682,0.29627812886610627
8,1450.274149576823,0.8146062505741914,0.28647840302437544,1345.020654296875,0.832017433643341,0.011614175979048014,0.29809257900342345
9,1267.0212097167969,0.8358940097192923,0.2891663978807628,1155.0772705078125,0.8590527415275574,0.011890070978552103,0.3010564688593149
10,1140.1994590759277,0.8514007292687893,0.28574762772768736,1088.901220703125,0.8673076152801513,0.011458906810730696,0.29720653453841805
11,1082.2030487060547,0.860700278232495,0.28577213641256094,1044.2152587890625,0.8725294470787048,0.010959868784993887,0.2967320051975548
12,1039.313840230306,0.8669011170665423,0.2816870752722025,991.5230224609375,0.8736103653907776,0.011791546829044819,0.2934786221012473
13,991.7035700480143,0.86707795287172,0.28379450319334865,927.6603271484375,0.8722327947616577,0.011216568760573864,0.2950110719539225
14,927.1194203694662,0.8692321969817082,0.2830517520196736,862.75146484375,0.8885825514793396,0.011002158746123314,0.2940539107657969
15,862.4967257181803,0.8874423876404762,0.2836776780895889,814.093798828125,0.8985399603843689,0.011094406247138977,0.29477208433672786
16,818.1670087178549,0.8945216412345568,0.2848915350623429,774.0256713867187,0.9025862216949463,0.011948273982852697,0.2968398090451956
17,771.3864682515463,0.9006403473516306,0.2840062426403165,737.0394409179687,0.9046305418014526,0.011081140954047441,0.29508738359436393
18,739.330145517985,0.901191825668017,0.2855689059942961,702.959326171875,0.9113751769065856,0.011490766890347004,0.2970596728846431
19,707.273317972819,0.9062501589457194,0.2864979379810393,676.039697265625,0.9158383846282959,0.011524090077728033,0.2980220280587673
20,670.9832655588785,0.9126679648955663,0.2856565900146961,654.0032836914063,0.9127909660339355,0.011791444849222898,0.297448034863919
21,657.0880139668783,0.9096381130317847,0.2834693188779056,636.964501953125,0.9220007419586181,0.011342945042997599,0.2948122639209032
22,633.8870442708334,0.9143647116919359,0.2851490839384496,614.5652465820312,0.9240732073783875,0.011272500734776258,0.2964215846732259
23,609.5691134134928,0.921661514788866,0.2848720750771463,597.09755859375,0.9256859183311462,0.011996973305940628,0.2968690483830869
24,597.9763711293539,0.914759136736393,0.28076026402413845,585.522509765625,0.9243971467018127,0.011378939729183912,0.29213920375332236
25,579.1854934692383,0.9258682318031788,0.28509153285995126,567.17587890625,0.9279412627220154,0.01110143307596445,0.2961929659359157
26,569.9317099253336,0.9175019208341837,0.2840124871581793,553.0474975585937,0.9307856678962707,0.012294105719774961,0.29630659287795424
27,549.669101079305,0.9294707452257475,0.28916588658466935,535.4592163085938,0.9331278800964355,0.011513965204358101,0.30067985178902745
28,534.242836634318,0.9311941054960092,0.28370787762105465,526.5627624511719,0.9352049350738525,0.011274130083620548,0.2949820077046752
29,516.9779707590739,0.9338528960943222,0.2852552509866655,505.3218933105469,0.9379211068153381,0.011623696889728308,0.2968789478763938
30,502.0600694020589,0.9358540127674738,0.28318875934928656,493.21099243164065,0.9396772265434266,0.01120330998674035,0.2943920693360269
31,484.61619504292804,0.9358489153285822,0.28595273615792394,476.85413818359376,0.9396987557411194,0.011920122895389795,0.29787285905331373
32,469.6779778798421,0.9390805698931217,0.2828867379575968,462.0282409667969,0.9425612688064575,0.01117436308413744,0.2940611010417342
33,454.75770632425946,0.9413827247917652,0.28273872984573245,444.5543579101562,0.9422553539276123,0.01175227900967002,0.29449100885540247
34,440.7457103729248,0.9386455329755942,0.2867122832685709,429.7307067871094,0.9468817591667176,0.011163963004946709,0.2978762462735176
35,424.5219084421794,0.9458439896504084,0.28637875290587544,418.78034057617185,0.9480875849723815,0.011414770968258381,0.2977935238741338
36,413.5746784210205,0.9455071662863096,0.2834508321247995,405.91087036132814,0.9502415537834168,0.011347915977239609,0.2947987481020391
37,406.5686117808024,0.9475199729204178,0.27949512982741,392.3628234863281,0.9523169159889221,0.011281384620815516,0.2907765144482255
38,389.29858779907227,0.9497487681607405,0.28303361404687166,379.5825927734375,0.9524127960205078,0.011685943696647882,0.29471955774351954
39,383.9423065185547,0.9507706748942534,0.2871109056286514,371.10205078125,0.9531658411026,0.010931785218417645,0.298042690847069
40,371.5425039927165,0.9517993666231632,0.2836977308616042,360.6349182128906,0.9541755080223083,0.011136774905025959,0.2948345057666302
41,359.266850789388,0.9511339850723743,0.2856069798581302,353.55491333007814,0.9568933010101318,0.01170790707692504,0.29731488693505526
42,354.52328300476074,0.9547948514421781,0.28451019432395697,345.0396484375,0.9560775876045227,0.011040390934795141,0.2955505852587521
43,342.4766667683919,0.9557516276836395,0.31013937713578343,334.73753051757814,0.9586392521858216,0.011514090932905674,0.3216534680686891
44,338.9838002522786,0.9505586835245291,0.31029478926211596,332.7677490234375,0.9576731443405151,0.011229602620005608,0.32152439188212156
45,333.05414390563965,0.9563987404108047,0.27379803312942386,325.3752136230469,0.9603495955467224,0.010996521916240454,0.2847945550456643
46,324.27892748514813,0.958260769645373,0.2748898910358548,321.16815795898435,0.9607864499092102,0.012066381983458996,0.2869562730193138
47,319.379207611084,0.9589023453493913,0.3145588478073478,315.8415832519531,0.9611382126808167,0.011379629839211702,0.3259384776465595
48,315.8765522638957,0.9594599157571793,0.28302669525146484,312.6591735839844,0.9607820034027099,0.012051931116729975,0.2950786263681948
49,311.6766808827718,0.9582101181149483,0.27977266628295183,310.00595703125,0.9602351069450379,0.012103303335607052,0.2918759696185589
50,313.2960599263509,0.9575291847189268,0.2804203638806939,306.5932556152344,0.9609285593032837,0.011194305028766394,0.2916146689094603
51,309.48985354105633,0.9555675722658634,0.2793418471701443,302.1431030273437,0.9628346800804138,0.011602564249187708,0.290944411419332
52,302.0903387069702,0.9610735351840655,0.2754201050847769,298.89942626953126,0.9632168173789978,0.01089317724108696,0.28631328232586384
53,300.47726186116535,0.9573945862551531,0.2759889382869005,298.108203125,0.962431263923645,0.011173148173838854,0.2871620864607394
54,296.54718430836994,0.9626514340440432,0.26851986395195127,294.360693359375,0.962791359424591,0.011568116024136543,0.2800879799760878
55,292.5077152252197,0.9614072379966577,0.2761626266874373,291.5110260009766,0.9605384469032288,0.010875958018004894,0.2870385847054422
56,290.3293409347534,0.9629203590253989,0.2745730299502611,291.04701538085936,0.963654899597168,0.011612484697252512,0.28618551464751363
57,290.4566135406494,0.9606467001140118,0.27090845396742225,286.6659240722656,0.9630617022514343,0.011147950775921345,0.2820564047433436
58,285.57121054331463,0.9633850393195947,0.275946747045964,284.5061492919922,0.9634538054466247,0.011249445844441652,0.28719619289040565
59,285.04191493988037,0.963773333777984,0.28046759916469455,283.6446838378906,0.9655714988708496,0.011553191114217043,0.2920207902789116
60,280.6490675608317,0.9635749434431394,0.2720698360353708,279.7019775390625,0.9651226043701172,0.011970319785177708,0.28404015582054853
61,279.71371428171796,0.9616500834623972,0.2738313409499824,276.9289154052734,0.9651021003723145,0.01141714258119464,0.28524848353117704
62,279.65231863657635,0.9641386431952318,0.2783309258520603,288.5228973388672,0.9638139843940735,0.01116588106378913,0.28949680691584945
63,278.8680070241292,0.9600559795896212,0.2732395436614752,277.01482543945315,0.9654107570648194,0.011373328045010567,0.28461287170648575
64,273.7407808303833,0.9648017299671968,0.27444301126524806,273.37408142089845,0.9664716839790344,0.01139817712828517,0.28584118839353323
65,269.7510236104329,0.9649935302635034,0.28022528905421495,270.19264221191406,0.9665274500846863,0.011526183690875769,0.2917514727450907
66,265.33030064900714,0.9656347632408142,0.31225015223026276,268.79978637695314,0.9667985916137696,0.011903884820640087,0.32415403705090284
67,266.22121302286786,0.9661404838164648,0.28323304932564497,265.58738403320314,0.9671035289764405,0.011273318901658058,0.29450636822730303
68,260.7607905069987,0.9661790952086449,0.2838883940130472,264.1143493652344,0.9675901174545288,0.011644732672721148,0.29553312668576837
69,260.68707815806073,0.9660508235295614,0.28462088061496615,260.1470977783203,0.9682272672653198,0.011970426421612501,0.29659130703657866
70,258.2958876291911,0.9668236747384071,0.29380897525697947,258.5860076904297,0.9664524316787719,0.011476079933345318,0.3052850551903248
71,258.691814104716,0.9662530906498432,0.2823162260465324,257.5229522705078,0.9682599306106567,0.011870400048792362,0.29418662609532475
72,253.06614017486572,0.9672758827606837,0.2859674417413771,254.01307373046876,0.966739010810852,0.012205359060317278,0.2981728008016944
73,249.78068161010742,0.9659383979936441,0.2889663237147033,255.3039794921875,0.9684813022613525,0.011631926987320185,0.3005982507020235
74,249.36180114746094,0.9678223766386509,0.2787310779094696,253.42477111816407,0.9687219381332397,0.011436542961746454,0.29016762087121606
75,246.5297679901123,0.9681053459644318,0.28122590761631727,249.23768615722656,0.9694211602210998,0.011325186118483543,0.2925510937348008
76,246.53815523783365,0.9679604756335417,0.28694921592250466,248.3723388671875,0.9686231732368469,0.01133959274739027,0.29828880866989493
77,241.8465658823649,0.9687501440445582,0.2784843626432121,247.02259826660156,0.9685128331184387,0.011164891999214888,0.28964925464242697
78,244.14944712320963,0.9633936434984207,0.28226215578615665,245.64989624023437,0.9695998907089234,0.011733754072338343,0.293995909858495
79,240.29613176981607,0.9688092830280463,0.2872137650847435,243.26214294433595,0.9702905535697937,0.01148267276585102,0.2986964378505945
80,240.5732739766439,0.9690373440583547,0.29107934003695846,244.25723571777343,0.969796073436737,0.011997740250080824,0.3030770802870393
81,237.12986628214517,0.9674988798797131,0.28095580684021115,240.7392547607422,0.9701508998870849,0.01143516506999731,0.29239097191020846
82,235.4022560119629,0.969054056952397,0.28335478622466326,239.82779846191406,0.9701527118682861,0.011058305855840445,0.2944130920805037
83,234.18189652760825,0.9695504444340864,0.2785195391625166,238.743505859375,0.9701010942459106,0.01165267126634717,0.29017221042886376
84,235.7742830912272,0.9645792258282503,0.28681144304573536,238.38867797851563,0.9707304120063782,0.011443126946687698,0.29825456999242306
85,230.69884904225668,0.9703773086269697,0.27880717953667045,236.97996826171874,0.9711198091506958,0.011126424185931683,0.28993360372260213
86,229.38616625467935,0.9706488115092119,0.2845340180210769,234.6240966796875,0.9711169362068176,0.011325843166559935,0.29585986118763685
