epoch,train_loss,train_alt_loss,train_time,val_loss,val_alt_loss,val_time,time
1,0.6785993811984857,0.5278922015180191,0.2493054228834808,0.6717488169670105,0.5342346668243408,0.012581386603415012,0.2618868094868958
2,0.6617592051625252,0.5491729769855738,0.2461951058357954,0.6563117027282714,0.5458675384521484,0.014758276753127575,0.260953382588923
3,0.6527566350996494,0.5496431843688091,0.24666765611618757,0.6505362391471863,0.5474756896495819,0.012196237687021494,0.25886389380320907
4,0.6392050298551718,0.5573922557135423,0.2476489250548184,0.6267053604125976,0.5429331421852112,0.013743177987635136,0.2613921030424535
5,0.6225066296756268,0.5759395894904932,0.23116954928264022,0.6049451351165771,0.5892890810966491,0.012705523055046797,0.24387507233768702
6,0.6111494029561678,0.572466284657518,0.26404247991740704,0.5957857608795166,0.5689561009407044,0.01280155684798956,0.2768440367653966
7,0.5966032383342584,0.5943195453534523,0.26159091480076313,0.5786143660545349,0.5880860447883606,0.01285272790119052,0.27444364270195365
8,0.5788792334496975,0.6108898104478916,0.2598440027795732,0.566699230670929,0.5871300101280212,0.012616356834769249,0.27246035961434245
9,0.5700331355134646,0.613839615136385,0.26466557290405035,0.5480157017707825,0.6129875302314758,0.012993862852454185,0.27765943575650454
10,0.5523060311873754,0.6316866837441921,0.2612609597854316,0.5411021530628204,0.624250841140747,0.012351491022855043,0.27361245080828667
11,0.5592125902573267,0.6220702429612478,0.2973841577768326,0.536164128780365,0.6236484766006469,0.015473110135644674,0.31285726791247725
12,0.554509916032354,0.635101918131113,0.2848839429207146,0.5384984493255616,0.6227984428405762,0.013188661076128483,0.2980726039968431
13,0.5361543937275807,0.6412402018904686,0.2569605093449354,0.5262616276741028,0.628268301486969,0.012822732329368591,0.269783241674304
14,0.5306852702051401,0.6522054833670458,0.287392093334347,0.5129837453365326,0.6407182097434998,0.012998814694583416,0.3003909080289304
15,0.5289171406378349,0.648088792959849,0.2386396680958569,0.5306955277919769,0.6151094555854797,0.01232121279463172,0.2509608808904886
16,0.5307961652676264,0.6556216528018316,0.2409374499693513,0.5148400068283081,0.6293278098106384,0.01346549578011036,0.25440294574946165
17,0.5196197995295128,0.6586531599362692,0.24174079904332757,0.5281236588954925,0.6273685693740845,0.013469940982758999,0.25521074002608657
