epoch,train_loss,train_alt_loss,train_time,val_loss,val_alt_loss,val_time,time
1,0.691571676482757,0.5227422298242649,0.2606375180184841,0.6942781209945679,0.4970976531505585,0.012878865003585815,0.27351638302206993
2,0.6868599355220795,0.5345695416132609,0.2722933948971331,0.6894477486610413,0.5057547986507416,0.014744324143975973,0.2870377190411091
3,0.686971957484881,0.53261324390769,0.24908794602379203,0.6977365374565124,0.5225695908069611,0.013279897160828114,0.26236784318462014
4,0.6799421397348245,0.5426930729299784,0.24859957490116358,0.6739638566970825,0.5305296838283539,0.012763763312250376,0.26136333821341395
5,0.6650084952513377,0.5461441210160652,0.24973755376413465,0.6509233117103577,0.546181857585907,0.014955265913158655,0.2646928196772933
6,0.6394146916766962,0.576762912174066,0.2520033963955939,0.6303652048110961,0.5768748641014099,0.015379298012703657,0.26738269440829754
7,0.6185591146349907,0.5906985315183798,0.3357510082423687,0.6170644998550415,0.5999751091003418,0.01603151112794876,0.35178251937031746
8,0.6039389309783777,0.6056228242814541,0.304964663926512,0.6139626383781434,0.5596490502357483,0.017481744289398193,0.3224464082159102
9,0.6006802891691526,0.6030035776396593,0.3027266110293567,0.5978395938873291,0.580620002746582,0.016135633923113346,0.31886224495247006
10,0.582243874669075,0.6202016460398833,0.3066692100837827,0.6002443432807922,0.5711098551750183,0.01713308598846197,0.32380229607224464
11,0.5749592687934637,0.6217459378143152,0.3001296501606703,0.5671611547470092,0.6063457012176514,0.01624029129743576,0.31636994145810604
12,0.564778720960021,0.6318212859332561,0.3087644991464913,0.5696781277656555,0.6050138115882874,0.01657262397930026,0.32533712312579155
13,0.5634176780780157,0.6275731511414051,0.30175552936270833,0.5517252922058106,0.6102700352668762,0.017140133772045374,0.3188956631347537
14,0.5598649866878986,0.6293996671835581,0.30547735188156366,0.546239972114563,0.6198265075683593,0.01676303381100297,0.32224038569256663
15,0.5572587090233961,0.6296434241036574,0.3104900550097227,0.5519098758697509,0.6079280972480774,0.017040982842445374,0.3275310378521681
16,0.5565383067975441,0.6324519688884417,0.3046842538751662,0.545153021812439,0.6096670389175415,0.016964088194072247,0.3216483420692384
17,0.5544231366366148,0.6329544807473818,0.30392996221780777,0.5447048127651215,0.6143816232681274,0.017028995789587498,0.32095895800739527
18,0.5483573811749617,0.6411951954166094,0.29759175004437566,0.5404166758060456,0.6202468037605285,0.01750341383740306,0.3150951638817787
19,0.5438806799550852,0.6427968827386698,0.302139475941658,0.5348467469215393,0.6204976677894593,0.01695107715204358,0.3190905530937016
20,0.5418784773598114,0.6424745731055737,0.3047098149545491,0.5299509465694427,0.6151689291000366,0.016093848273158073,0.32080366322770715
21,0.5381856604168812,0.6465360460182031,0.30345780588686466,0.5443494915962219,0.6013079524040222,0.01693565072491765,0.3203934566117823
22,0.5383741240948439,0.6470475606620312,0.3031127960421145,0.5249177694320679,0.6227986097335816,0.016155018005520105,0.3192678140476346
23,0.5368168596178293,0.6461218806604544,0.3031507581472397,0.5305169224739075,0.6180053234100342,0.017385346814990044,0.32053610496222973
24,0.5301923981557289,0.6501579272250334,0.30360732739791274,0.5323575377464295,0.6116081714630127,0.01670564617961645,0.3203129735775292
25,0.5234021687259277,0.6560267992317677,0.30414821999147534,0.5331211566925049,0.619778573513031,0.01724473526701331,0.32139295525848866
26,0.5287262443453074,0.6485197618603706,0.2933923313394189,0.5259786725044251,0.626926064491272,0.012910461984574795,0.3063027933239937
27,0.5253021058936914,0.6548718425134817,0.2433301000855863,0.5261301755905151,0.6196547389030457,0.013060549274086952,0.25639064935967326
28,0.5223001030584177,0.6636510056753954,0.24359323596581817,0.5297836422920227,0.6208959102630616,0.012893597595393658,0.2564868335612118
29,0.5241845988978943,0.6590982352693876,0.24533224571496248,0.5238272070884704,0.6159005999565125,0.013527234084904194,0.2588594797998667
30,0.5215301302572092,0.6542832814157009,0.24443158693611622,0.5118912279605865,0.6241665601730346,0.0132072102278471,0.2576387971639633
31,0.5156560608496269,0.666616270939509,0.246743347030133,0.5116815567016602,0.6318505644798279,0.01327224774286151,0.2600155947729945
32,0.5189969756950935,0.6585577030976614,0.24505876190960407,0.5115967571735383,0.6279928922653198,0.01269500283524394,0.257753764744848
33,0.5138845710704724,0.6700779460370541,0.24739686399698257,0.5241118907928467,0.6189698219299317,0.013049446977674961,0.26044631097465754
34,0.5071504730731249,0.6710895063976446,0.2400838821195066,0.5097913980484009,0.6333998322486878,0.01320362789556384,0.25328751001507044
35,0.5032084242751201,0.6762884855270386,0.2487460421398282,0.5234067261219024,0.6380494475364685,0.012953528203070164,0.26169957034289837
36,0.5082901598264774,0.6706563631693522,0.23990260809659958,0.5079470932483673,0.6421877145767212,0.013199623208492994,0.2531022313050926
37,0.5051046200096607,0.6809490993618965,0.24474778026342392,0.5158552169799805,0.6301507353782654,0.012666868045926094,0.25741464830935
38,0.5029832882185777,0.6739184049268564,0.2414261563681066,0.502984344959259,0.6399896383285523,0.012206704821437597,0.2536328611895442
39,0.5062418437252442,0.6742637008428574,0.2455819039605558,0.5046179056167602,0.6463654637336731,0.012310076970607042,0.25789198093116283
40,0.49747521119813126,0.6796736903488636,0.24120892211794853,0.5027866959571838,0.6446401119232178,0.013020561076700687,0.2542294831946492
41,0.5007099459568659,0.6836030396322409,0.24097776971757412,0.5148811340332031,0.6392474412918091,0.012267882004380226,0.25324565172195435
42,0.49940601736307144,0.6832012236118317,0.2451017596758902,0.506289941072464,0.6360421895980835,0.012880010064691305,0.2579817697405815
43,0.4944792501628399,0.6874704162279764,0.24219473777338862,0.5034806251525878,0.6408686518669129,0.013349632732570171,0.2555443705059588
44,0.5015445246050755,0.6745936162769794,0.24503887072205544,0.5024125099182128,0.6460066556930542,0.012608502060174942,0.2576473727822304
45,0.49485537596046925,0.688982450713714,0.24265132611617446,0.5064460694789886,0.6392823100090027,0.012939363718032837,0.2555906898342073
46,0.4936177345613639,0.6858624356488386,0.24375959113240242,0.5002206087112426,0.6534912705421447,0.012248837854713202,0.2560084289871156
47,0.49093427198628586,0.6912444444994131,0.2452610987238586,0.5089991807937622,0.6521265745162964,0.0127832037396729,0.2580443024635315
48,0.49057322430113953,0.6923809808989366,0.2456268290989101,0.5026702105998992,0.6453192472457886,0.013325454201549292,0.2589522833004594
49,0.49270025454461575,0.6884000090261301,0.24267303198575974,0.49795238971710204,0.6526116132736206,0.012816037982702255,0.255489069968462
50,0.49539480172097683,0.6883304466803869,0.24980424297973514,0.4996809959411621,0.6569486021995544,0.01259655598551035,0.2624007989652455
51,0.504222979148229,0.6768375287453333,0.2422737111337483,0.4969753324985504,0.6525435209274292,0.012371804099529982,0.2546455152332783
52,0.48528644380470115,0.6968463410933813,0.24506852077320218,0.49363715648651124,0.6525747179985046,0.013214542996138334,0.2582830637693405
53,0.47685510851442814,0.704817421734333,0.24442938575521111,0.4884786069393158,0.6655434846878052,0.013308884110301733,0.25773826986551285
54,0.4797077476978302,0.7051645989219347,0.24687167210504413,0.5096143126487732,0.6471326112747192,0.012643488124012947,0.2595151602290571
55,0.4839001353830099,0.6999929013351599,0.24145560804754496,0.4926936686038971,0.65272376537323,0.01295978482812643,0.2544153928756714
56,0.4840030334889889,0.7001674324274063,0.24242903012782335,0.4991069853305817,0.6647930145263672,0.012652561999857426,0.2550815921276808
57,0.47836409757534665,0.7078402067224184,0.23973184311762452,0.4917170464992523,0.6637084722518921,0.012611437123268843,0.25234328024089336
58,0.4745267666876316,0.7139262991646925,0.24311638297513127,0.4920107126235962,0.657709002494812,0.013103425037115812,0.2562198080122471
59,0.4772666779657205,0.6976692912479242,0.24177877185866237,0.48306024074554443,0.6684840559959412,0.012776046060025692,0.25455481791868806
60,0.4740895250191291,0.713205256809791,0.24430410005152225,0.4877932667732239,0.6617726683616638,0.012559855822473764,0.256863955873996
61,0.47399738306800526,0.7108192580441633,0.24122108379378915,0.4811654329299927,0.6682170867919922,0.013012600131332874,0.254233683925122
62,0.46750907599925995,0.7161697956422964,0.24914198508486152,0.48534910678863524,0.6663155555725098,0.013747085817158222,0.26288907090201974
63,0.46611547159651917,0.7180799233416716,0.24475584784522653,0.4811990261077881,0.6670951604843139,0.012591768987476826,0.25734761683270335
64,0.4710225077966849,0.712585153679053,0.24105304898694158,0.4784430265426636,0.6718711376190185,0.013155499007552862,0.25420854799449444
65,0.4666828227539857,0.7223053971926371,0.24493545666337013,0.4913665473461151,0.6633205771446228,0.012349515222012997,0.25728497188538313
66,0.4688544850796461,0.720171562085549,0.24324327521026134,0.4765500366687775,0.6729615330696106,0.012968002818524837,0.2562112780287862
67,0.46764068491756916,0.7147901424517235,0.24718173732981086,0.48011534214019774,0.6828101277351379,0.012403103988617659,0.2595848413184285
68,0.463883717233936,0.7246537407239279,0.24060285789892077,0.4848754942417145,0.6726684331893921,0.012551190331578255,0.25315404823049903
69,0.4656656216830015,0.7216194296876589,0.23999506374821067,0.4754874467849731,0.6752947807312012,0.013468224089592695,0.25346328783780336
70,0.4663740862160921,0.7225001938641071,0.24773144628852606,0.47186448574066164,0.6816937923431396,0.012456879019737244,0.2601883253082633
71,0.4667072898397843,0.7152051820109288,0.24827275332063437,0.4798139870166779,0.6657007455825805,0.01248966297134757,0.26076241629198194
72,0.4578404215474923,0.727730680257082,0.24553033197298646,0.4839427411556244,0.6848293304443359,0.012587534729391336,0.2581178667023778
73,0.46166592712203663,0.7226887221137682,0.24123015813529491,0.47411277890205383,0.6863092064857483,0.01268587401136756,0.2539160321466625
74,0.46541499098141986,0.7219101178149382,0.23933908296748996,0.4729790329933167,0.6930026054382324,0.012127625290304422,0.2514667082577944
75,0.4639309862007697,0.7248293571174145,0.23628680920228362,0.49101845622062684,0.6683936595916748,0.013061007019132376,0.249347816221416
76,0.45222075407703716,0.738463876148065,0.23939765710383654,0.48820310831069946,0.6759002089500428,0.013192063197493553,0.2525897203013301
77,0.46405738964676857,0.7279600078860918,0.24080211110413074,0.4775393545627594,0.6931509733200073,0.012437203899025917,0.25323931500315666
78,0.45506747129062813,0.732930600643158,0.23966792598366737,0.46770009994506834,0.6894570589065552,0.012441764120012522,0.2521096901036799
79,0.4510460284849008,0.7396200088163217,0.24534172005951405,0.47283320426940917,0.6851723313331604,0.012781151104718447,0.2581228711642325
80,0.4545035293946664,0.7356328902145227,0.2422455782070756,0.46435213685035703,0.6928341031074524,0.013348596170544624,0.2555941743776202
81,0.4514560364186764,0.7394832397500674,0.33695649495348334,0.4669018447399139,0.6865724444389343,0.016767808701843023,0.35372430365532637
82,0.46176294920345146,0.7231411828349034,0.2976592411287129,0.46943691968917844,0.6905173301696778,0.017573945689946413,0.3152331868186593
83,0.4507933271427949,0.7394712207218012,0.3013156810775399,0.4659136891365051,0.700705099105835,0.016871582251042128,0.31818726332858205
84,0.45466499775648117,0.7368235687414805,0.30351779889315367,0.46877436637878417,0.6835911512374878,0.01654219487681985,0.3200599937699735
85,0.4508187777052323,0.7357602392633756,0.29885688703507185,0.4776667237281799,0.6823386549949646,0.01627671765163541,0.31513360468670726
86,0.4600859122971694,0.7283901609480381,0.3044006829150021,0.46784679889678954,0.6931858062744141,0.017263876739889383,0.3216645596548915
87,0.4500281400978565,0.7406966884930929,0.30352235212922096,0.46869331002235415,0.6967001914978027,0.016104851849377155,0.3196272039785981
88,0.4499963006625573,0.7440905769666036,0.30095350928604603,0.4679960131645203,0.6974010467529297,0.017035702243447304,0.31798921152949333
89,0.44553433917462826,0.745044561723868,0.30078216502442956,0.46703238487243653,0.6929399847984314,0.01598616037517786,0.3167683253996074
90,0.4590101322780053,0.7344786574443182,0.3044682270847261,0.46590189933776854,0.6902963280677795,0.017523265909403563,0.32199149299412966
91,0.44230119946102303,0.7483864575624466,0.30173543002456427,0.4638805270195007,0.7030250191688537,0.016145864967256784,0.31788129499182105
92,0.4453332635263602,0.7439351802070936,0.29940943606197834,0.46904645562171937,0.6838304996490479,0.01702590472996235,0.3164353407919407
93,0.44359757875402767,0.7472978333632151,0.3000545739196241,0.4632293939590454,0.6953492283821106,0.01639884989708662,0.3164534238167107
94,0.4415158499032259,0.7485487796366215,0.3015643251128495,0.4581960916519165,0.6993903517723083,0.016120470128953457,0.31768479524180293
95,0.44080040603876114,0.7529114124675592,0.3032355601899326,0.45636771321296693,0.696583342552185,0.016090886667370796,0.3193264468573034
96,0.44022680446505547,0.7479642294347286,0.30880911787971854,0.46629894375801084,0.6926084041595459,0.017172814812511206,0.32598193269222975
97,0.4380601402372122,0.7563875938455263,0.2989155910909176,0.4553667366504669,0.7032193779945374,0.01644925307482481,0.3153648441657424
98,0.44541770592331886,0.743698830405871,0.30311774695292115,0.4544861137866974,0.7075349569320679,0.016352989245206118,0.31947073619812727
99,0.4415783267468214,0.7478466692070166,0.29700376372784376,0.4584696352481842,0.6994264483451843,0.016127720940858126,0.3131314846687019
100,0.43601358123123646,0.7579311182101568,0.2984101828187704,0.45800485014915465,0.6921414732933044,0.016537479124963284,0.3149476619437337
101,0.44614147519071895,0.7430493632952372,0.30027421098202467,0.45925400257110593,0.7071567296981811,0.01605351408943534,0.31632772507146
102,0.4432417352994283,0.7477065895994505,0.30037647765129805,0.459504097700119,0.6944202542304992,0.016729283146560192,0.31710576079785824
103,0.4381693669905265,0.7507165757318338,0.30271263560280204,0.4547675549983978,0.7025025129318238,0.018268674146384,0.32098130974918604
104,0.44122621168692905,0.7450257812937101,0.3085893909446895,0.4573622941970825,0.6997389316558837,0.017617588862776756,0.32620697980746627
105,0.4364070203155279,0.7545860173801581,0.3098764820024371,0.4738863527774811,0.6876582026481628,0.01675652666017413,0.32663300866261125
106,0.441865062341094,0.7496422280867895,0.30732242204248905,0.4558214545249939,0.7069087505340577,0.016214883886277676,0.3235373059287667
107,0.4483036783834298,0.7468384640912215,0.30772998509928584,0.45494024753570556,0.704576289653778,0.016725091729313135,0.324455076828599
108,0.43656117531160515,0.7520101368427277,0.30503642093390226,0.4804571866989136,0.6903177738189697,0.017152889166027308,0.32218931009992957
109,0.43745734728872776,0.7505248611172041,0.30750306975096464,0.4524059534072876,0.7113662600517273,0.016966029070317745,0.3244690988212824
110,0.434145899489522,0.754978726307551,0.3080068561248481,0.4698906898498535,0.7026270270347595,0.016760518308728933,0.32476737443357706
111,0.43311285600066185,0.757507416109244,0.30659734178334475,0.46309768557548525,0.698664391040802,0.016957900021225214,0.32355524180456996
112,0.4319669660180807,0.7610548411806425,0.301199940033257,0.4602324664592743,0.7046404242515564,0.016701774206012487,0.3179017142392695
113,0.43046456451217335,0.7612828351557255,0.3071312350220978,0.4703951895236969,0.6807167291641235,0.016588789876550436,0.32372002489864826
114,0.4320766894767682,0.7570388826231161,0.30588772194460034,0.4628877997398376,0.7043803691864013,0.01665630005300045,0.3225440219976008
115,0.43048241796592873,0.7622539574901263,0.30464001605287194,0.4681013822555542,0.6984524846076965,0.018059969879686832,0.3226999859325588
116,0.4350575618445873,0.758752084026734,0.302670163102448,0.45684307217597964,0.7125487446784973,0.01666897162795067,0.31933913473039865
117,0.4201960836847623,0.7687564790248871,0.3043250050395727,0.45405789017677306,0.7127457737922669,0.01745643187314272,0.32178143691271544
